player_name,season,wk,Game_date,OPP,Result,AST,PDEF,page_url
Michael Schofield,Regular Season,16,12/27/2020,Football Team,W 20 - 13,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,15,12/20/2020,Packers,L 16 - 24,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,14,12/13/2020,Broncos,L 27 - 32,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,12,11/29/2020,Vikings,L 27 - 28,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,11,11/22/2020,Lions,W 20 - 0,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,10,11/15/2020,Buccaneers,L 23 - 46,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,9,11/08/2020,Chiefs,L 31 - 33,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,3,09/27/2020,Chargers,W 21 - 16,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,2,09/20/2020,Buccaneers,L 17 - 31,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,6,10/18/2020,Bears,L 16 - 23,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,5,10/11/2020,Falcons,W 23 - 16,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,4,10/04/2020,Cardinals,W 31 - 21,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Michael Schofield,Regular Season,1,09/13/2020,Raiders,L 30 - 34,,,https://www.nfl.com/players/michael-schofield/stats/logs/
Mitchell Schwartz,Regular Season,9,11/08/2020,Panthers,W 33 - 31,,,https://www.nfl.com/players/mitchell-schwartz/stats/logs/
Mitchell Schwartz,Regular Season,8,11/01/2020,Jets,W 35 - 9,,,https://www.nfl.com/players/mitchell-schwartz/stats/logs/
Mitchell Schwartz,Regular Season,3,09/29/2020,Ravens,W 34 - 20,,,https://www.nfl.com/players/mitchell-schwartz/stats/logs/
Mitchell Schwartz,Regular Season,7,10/25/2020,Broncos,W 43 - 16,,,https://www.nfl.com/players/mitchell-schwartz/stats/logs/
Mitchell Schwartz,Regular Season,2,09/20/2020,Chargers,W 23 - 20,,,https://www.nfl.com/players/mitchell-schwartz/stats/logs/
Mitchell Schwartz,Regular Season,6,10/19/2020,Bills,W 26 - 17,,,https://www.nfl.com/players/mitchell-schwartz/stats/logs/
Mitchell Schwartz,Regular Season,1,09/11/2020,Texans,W 34 - 20,,,https://www.nfl.com/players/mitchell-schwartz/stats/logs/
Mitchell Schwartz,Regular Season,5,10/11/2020,Raiders,L 32 - 40,,,https://www.nfl.com/players/mitchell-schwartz/stats/logs/
Mitchell Schwartz,Regular Season,4,10/05/2020,Patriots,W 26 - 10,,,https://www.nfl.com/players/mitchell-schwartz/stats/logs/
Wes Schweitzer,Regular Season,17,01/04/2021,Eagles,W 20 - 14,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,16,12/27/2020,Panthers,L 13 - 20,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,15,12/20/2020,Seahawks,L 15 - 20,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,14,12/13/2020,49ers,W 23 - 15,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,13,12/07/2020,Steelers,W 23 - 17,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,12,11/26/2020,Cowboys,W 41 - 16,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,11,11/22/2020,Bengals,W 20 - 9,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,10,11/15/2020,Lions,L 27 - 30,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,9,11/08/2020,Giants,L 20 - 23,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,3,09/27/2020,Browns,L 20 - 34,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,7,10/25/2020,Cowboys,W 25 - 3,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,2,09/20/2020,Cardinals,L 15 - 30,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,6,10/18/2020,Giants,L 19 - 20,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,1,09/13/2020,Eagles,W 27 - 17,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,5,10/11/2020,Rams,L 10 - 30,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Regular Season,4,10/04/2020,Ravens,L 17 - 31,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Wes Schweitzer,Post Season,1,01/10/2021,Buccaneers,L 23 - 31,,,https://www.nfl.com/players/wes-schweitzer/stats/logs/
Boston Scott,Regular Season,17,01/04/2021,Football Team,L 14 - 20,4.3,2,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,16,12/27/2020,Cowboys,L 17 - 37,8.5,,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,15,12/20/2020,Cardinals,L 26 - 33,,1,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,14,12/13/2020,Saints,W 24 - 21,2,1,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,13,12/06/2020,Packers,L 16 - 30,4.5,0,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,12,12/01/2020,Seahawks,L 17 - 23,3.5,5,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,11,11/22/2020,Browns,L 17 - 22,4.8,3,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,10,11/15/2020,Giants,L 17 - 27,21,1,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,8,11/02/2020,Cowboys,W 23 - 9,4.7,2,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,7,10/23/2020,Giants,W 22 - 21,3.8,3,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,6,10/18/2020,Ravens,L 28 - 30,2,2,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,1,09/13/2020,Football Team,L 17 - 27,3.9,2,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,5,10/11/2020,Steelers,L 29 - 38,3,,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,4,10/05/2020,49ers,W 25 - 20,0.5,,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,3,09/27/2020,Bengals,T 23 - 23,1.7,0,https://www.nfl.com/players/boston-scott/stats/logs/
Boston Scott,Regular Season,2,09/20/2020,Rams,L 19 - 37,4.8,3,https://www.nfl.com/players/boston-scott/stats/logs/
Jaleel Scott,Regular Season,14,12/13/2020,Seahawks,L 3 - 40,16,,https://www.nfl.com/players/jaleel-scott/stats/logs/
Jaleel Scott,Regular Season,8,11/01/2020,Chiefs,L 9 - 35,,,https://www.nfl.com/players/jaleel-scott/stats/logs/
Josiah Scott,Regular Season,17,01/03/2021,Colts,L 14 - 28,0,0,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,16,12/27/2020,Bears,L 17 - 41,,,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,15,12/20/2020,Ravens,L 14 - 40,,,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,14,12/13/2020,Titans,L 10 - 31,0,0,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,13,12/06/2020,Vikings,L 24 - 27,1,0,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,12,11/29/2020,Browns,L 25 - 27,0,0,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,11,11/22/2020,Steelers,L 3 - 27,0,0,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,10,11/15/2020,Packers,L 20 - 24,,,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,9,11/08/2020,Texans,L 25 - 27,,,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,3,09/25/2020,Dolphins,L 13 - 31,,,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,7,10/25/2020,Chargers,L 29 - 39,0,0,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,2,09/20/2020,Titans,L 30 - 33,,,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,6,10/18/2020,Lions,L 16 - 34,,,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,5,10/11/2020,Texans,L 14 - 30,,,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,4,10/04/2020,Bengals,L 25 - 33,,,https://www.nfl.com/players/josiah-scott/stats/logs/
Josiah Scott,Regular Season,1,09/13/2020,Colts,W 27 - 20,,,https://www.nfl.com/players/josiah-scott/stats/logs/
J.K. Scott,Regular Season,17,01/03/2021,Bears,W 35 - 16,87,43.5,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,16,12/28/2020,Titans,W 40 - 14,,,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,15,12/20/2020,Panthers,W 24 - 16,255,42.5,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,14,12/13/2020,Lions,W 31 - 24,81,40.5,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,13,12/06/2020,Eagles,W 30 - 16,121,30.3,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,12,11/30/2020,Bears,W 41 - 25,92,46,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,11,11/22/2020,Colts,L 31 - 34,108,36,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,10,11/15/2020,Jaguars,W 24 - 20,102,20.4,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,9,11/06/2020,49ers,W 34 - 17,121,40.3,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,8,11/01/2020,Vikings,L 22 - 28,38,38,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,7,10/25/2020,Texans,W 35 - 20,188,37.6,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,2,09/20/2020,Lions,W 42 - 21,128,42.7,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,6,10/18/2020,Buccaneers,L 10 - 38,295,42.1,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,4,10/06/2020,Falcons,W 30 - 16,61,30.5,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,3,09/28/2020,Saints,W 37 - 30,24,24,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Regular Season,1,09/13/2020,Vikings,W 43 - 34,40,40,https://www.nfl.com/players/j-k-scott/stats/logs/
J.K. Scott,Post Season,2,01/16/2021,Rams,W 32 - 18,78,39,https://www.nfl.com/players/j-k-scott/stats/logs/
Nick Scott,Regular Season,17,01/03/2021,Cardinals,W 18 - 7,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,16,12/27/2020,Seahawks,L 9 - 20,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,14,12/11/2020,Patriots,W 24 - 3,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,13,12/06/2020,Cardinals,W 38 - 28,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,12,11/29/2020,49ers,L 20 - 23,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,11,11/24/2020,Buccaneers,W 27 - 24,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,10,11/15/2020,Seahawks,W 23 - 16,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,8,11/01/2020,Dolphins,L 17 - 28,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,3,09/27/2020,Bills,L 32 - 35,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,7,10/27/2020,Bears,W 24 - 10,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,6,10/19/2020,49ers,L 16 - 24,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,1,09/14/2020,Cowboys,W 20 - 17,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,5,10/11/2020,Football Team,W 30 - 10,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,4,10/04/2020,Giants,W 17 - 9,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Regular Season,2,09/20/2020,Eagles,W 37 - 19,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,17,01/03/2021,Cardinals,W 18 - 7,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,16,12/27/2020,Seahawks,L 9 - 20,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,14,12/11/2020,Patriots,W 24 - 3,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,13,12/06/2020,Cardinals,W 38 - 28,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,12,11/29/2020,49ers,L 20 - 23,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,11,11/24/2020,Buccaneers,W 27 - 24,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,10,11/15/2020,Seahawks,W 23 - 16,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,8,11/01/2020,Dolphins,L 17 - 28,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,3,09/27/2020,Bills,L 32 - 35,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,7,10/27/2020,Bears,W 24 - 10,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,6,10/19/2020,49ers,L 16 - 24,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,1,09/14/2020,Cowboys,W 20 - 17,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,5,10/11/2020,Football Team,W 30 - 10,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,4,10/04/2020,Giants,W 17 - 9,,,https://www.nfl.com/players/nick-scott/stats/logs/
Nick Scott,Post Season,2,09/20/2020,Eagles,W 37 - 19,,,https://www.nfl.com/players/nick-scott/stats/logs/
Vernon Scott,Regular Season,17,01/03/2021,Bears,W 35 - 16,,,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,16,12/28/2020,Titans,W 40 - 14,1,0,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,15,12/20/2020,Panthers,W 24 - 16,0,0,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,14,12/13/2020,Lions,W 31 - 24,0,0,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,13,12/06/2020,Eagles,W 30 - 16,,,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,12,11/30/2020,Bears,W 41 - 25,1,0,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,11,11/22/2020,Colts,L 31 - 34,,,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,10,11/15/2020,Jaguars,W 24 - 20,,,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,9,11/06/2020,49ers,W 34 - 17,,,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,8,11/01/2020,Vikings,L 22 - 28,,,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,7,10/25/2020,Texans,W 35 - 20,0,0,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,2,09/20/2020,Lions,W 42 - 21,0,0,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,6,10/18/2020,Buccaneers,L 10 - 38,,,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,4,10/06/2020,Falcons,W 30 - 16,0,0,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,3,09/28/2020,Saints,W 37 - 30,0,0,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Regular Season,1,09/13/2020,Vikings,W 43 - 34,,,https://www.nfl.com/players/vernon-scott/stats/logs/
Vernon Scott,Post Season,2,01/16/2021,Rams,W 32 - 18,1,0,https://www.nfl.com/players/vernon-scott/stats/logs/
